10,1.0,0.75,0.5,0.0,0.0,0.25,0.25,0.75,0.25,0.0,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.25,0.0,0.75,0.5,0.5,0.5,0.5,0.75,1.0,0.0,0.5,0.75,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.75,0.75,0.5,0.9999999999999999,1.0,0.5,0.0,0.25,0.5,0.75,0.25,0.25,0.5,0.0,0.75,0.25,0.5,0.75,0.0,0.0,0.0,0.75,0.5,0.25,0.75,0.25,0.25,1.0,0.5,0.0,0.5,0.0,0.25,1.0,0.0,1.0,0.75,0.0,1.0,1.0,0.5,1.0,0.75,0.5,0.5,0.25,0.0,0.75,0.75,1.0,0.5,1.0,0.5,0.75,0.25,0.75,1.0,0.25,0.75,0.75,0.75,0.0,0.75,0.75,0.0,0.75,0.0,0.5,0.0,0.25,0.75,0.75,1.0,1.0,0.5,0.5,0.75,0.5,0.19999999999999996,0.8039215686274508,0.5688073394495414,0.2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0
11,1.0,0.75,0.75,0.25,0.5,0.5,0.75,1.0,1.0,0.25,1.0,0.75,0.25,0.25,0.25,0.75,0.5,1.0,0.25,1.0,0.0,0.5,1.0,0.75,0.5,0.5,1.0,1.0,0.75,0.25,1.0,0.5,0.5,0.5,0.5,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,0.5,0.5,1.0,0.25,0.0,0.0,0.5,0.5,0.5,0.75,0.75,1.0,0.75,0.9999999999999999,0.75,0.75,0.25,0.25,0.0,0.25,0.5,0.75,0.0,0.0,1.0,0.5,0.5,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.25,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.75,0.0,0.5,0.25,1.0,0.5,0.25,0.5,0.75,0.25,0.5,0.75,0.25,0.25,0.5,0.5,1.0,0.25,0.75,1.0,0.5,0.0,0.75,0.5,0.25,0.5,0.5,0.0,0.25,0.75,0.5,1.0,0.75,0.75,0.5,0.75,1.0,0.75,0.33333333333333326,0.3137254901960782,0.2568807339449541,0.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,15.0
12,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.75,0.75,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,0.25,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.5,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.75,1.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.3999999999999999,0.3137254901960782,0.11926605504587157,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0
13,1.0,0.5,0.75,0.5,0.25,0.75,1.0,1.0,0.75,0.0,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,1.0,0.0,0.5,1.0,1.0,0.5,0.75,1.0,1.0,0.5,0.25,0.75,0.5,1.0,0.75,0.0,0.0,1.0,0.25,0.75,0.25,0.0,1.0,0.75,1.0,0.25,0.25,0.25,0.5,1.0,1.0,0.5,0.0,0.5,0.75,0.0,0.0,0.75,0.5,0.5,1.0,0.9999999999999999,0.5,0.5,0.25,0.0,0.25,0.75,1.0,1.0,0.75,0.0,0.75,1.0,0.75,0.75,0.0,1.0,0.75,0.25,0.5,0.5,0.25,0.75,0.75,0.75,0.5,0.25,0.75,1.0,0.75,1.0,0.25,0.75,0.0,0.75,0.75,0.25,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.75,0.5,0.25,1.0,0.75,0.0,0.5,0.5,0.25,0.0,0.75,0.25,1.0,0.75,0.75,1.0,0.25,0.25,0.5,1.0,0.75,0.25,1.0,0.5,0.5,1.0,0.75,0.5,0.25,0.25,0.75,0.19999999999999996,0.27450980392156854,0.22018348623853207,0.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0
14,1.0,0.5,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.5,1.0,0.5,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.5,0.5,0.5,0.75,0.5,0.25,0.0,1.0,0.75,0.75,0.5,0.25,0.75,0.75,1.0,0.5,0.75,0.25,0.75,0.0,0.75,0.5,0.5,0.25,0.75,0.75,0.0,0.25,0.75,0.75,0.5,0.9999999999999999,1.0,0.0,0.25,0.25,0.5,0.0,0.75,1.0,1.0,0.5,0.25,0.25,0.25,1.0,0.25,0.25,0.75,0.5,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.0,0.25,1.0,0.5,0.75,0.25,1.0,0.25,0.5,1.0,1.0,0.5,0.5,0.5,0.25,0.5,0.75,0.75,1.0,0.75,1.0,0.75,0.5,0.5,0.75,0.25,1.0,1.0,0.0,0.75,0.25,0.75,0.25,0.75,1.0,0.5,0.75,1.0,1.0,0.75,0.75,0.25,0.5,0.75,0.75,0.75,0.5,0.75,0.5,0.2666666666666666,0.5098039215686274,0.2385321100917432,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
15,1.0,0.75,0.5,0.0,0.5,0.0,0.25,0.5,0.75,1.0,0.5,0.5,0.25,0.25,0.75,1.0,0.0,1.0,0.0,1.0,0.75,0.75,0.5,0.25,1.0,1.0,0.5,0.25,0.5,0.5,1.0,0.75,0.0,0.0,0.75,0.5,1.0,1.0,0.5,0.25,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.5,1.0,0.0,0.9999999999999999,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.0,0.5,1.0,0.0,0.5,0.75,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.25,0.75,0.5,0.5,0.5,0.5,0.0,0.75,0.0,0.5,0.5,1.0,0.25,0.5,0.75,0.5,0.75,0.25,1.0,0.5,0.75,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.25,0.0,0.5,0.25,0.5,0.5,0.25,0.75,0.5,0.5,0.75,0.75,0.3999999999999999,0.392156862745098,0.24770642201834864,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
16,1.0,0.5,0.5,0.75,0.25,0.25,0.25,0.5,1.0,0.5,1.0,1.0,0.75,0.25,1.0,0.25,0.25,0.25,0.25,0.5,1.0,0.5,0.5,0.25,0.5,1.0,1.0,1.0,0.5,0.25,0.5,0.75,0.5,0.25,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.5,0.0,0.25,0.75,0.0,0.0,0.25,0.5,0.0,0.9999999999999999,0.5,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.75,0.75,1.0,1.0,1.0,0.25,1.0,0.0,1.0,0.0,0.75,0.0,0.75,0.5,0.0,0.25,0.5,0.0,1.0,0.0,0.25,0.0,0.5,0.0,1.0,0.5,0.75,1.0,0.75,0.75,0.25,0.5,0.75,1.0,1.0,0.5,0.0,0.25,0.0,0.75,1.0,1.0,0.75,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.75,1.0,0.25,0.0,0.25,0.33333333333333326,0.6666666666666665,0.43119266055045874,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0
17,0.75,0.5,0.75,0.5,0.0,0.25,0.5,1.0,0.25,0.0,0.0,0.5,0.5,0.25,0.5,0.0,0.5,0.0,0.5,0.75,1.0,1.0,1.0,1.0,0.25,0.0,0.5,0.5,0.25,0.0,0.5,0.75,0.5,0.25,0.25,0.0,1.0,0.75,0.25,0.25,0.0,0.5,0.75,0.5,0.25,0.0,0.75,0.25,0.75,0.5,0.0,0.5,0.0,0.75,0.0,0.25,0.5,0.5,0.25,1.0,0.9999999999999999,0.5,0.25,0.5,0.0,1.0,0.25,0.0,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.25,0.75,0.75,0.25,0.75,1.0,1.0,0.0,0.75,0.75,0.25,0.25,0.25,0.0,1.0,1.0,0.0,1.0,0.25,0.5,0.5,1.0,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.25,0.75,0.75,0.25,0.5,0.25,0.75,0.25,0.75,0.75,1.0,0.5,1.0,0.5,0.75,0.5,0.5,0.25,0.5,0.25,0.75,0.5,1.0,0.5,0.5,0.25,0.5,0.0,0.25,0.2666666666666666,0.2941176470588234,0.1559633027522936,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,80.0
18,1.0,0.75,0.5,0.75,0.25,0.25,0.25,0.5,1.0,0.5,0.75,0.5,0.5,0.25,0.75,0.75,0.25,0.0,0.0,1.0,0.25,0.75,1.0,0.5,0.75,0.5,0.5,0.75,0.75,1.0,1.0,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.0,0.25,0.25,0.0,0.0,0.75,1.0,0.0,0.5,0.25,0.75,0.0,0.9999999999999999,0.5,0.0,0.5,0.25,0.25,0.5,0.0,1.0,0.25,0.25,0.75,0.5,0.25,0.5,0.0,0.25,0.25,0.5,0.25,0.75,0.75,0.25,0.75,1.0,0.5,0.25,0.25,1.0,0.25,0.75,0.0,0.25,0.25,0.25,0.5,0.25,0.25,1.0,0.25,0.5,0.5,0.75,0.0,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.25,0.5,0.0,0.75,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.25,0.5,0.25,0.75,0.5,0.25,0.25,0.33333333333333326,0.4901960784313726,0.31192660550458723,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,60.0
19,1.0,0.75,1.0,0.25,0.5,0.25,1.0,1.0,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.25,0.0,1.0,0.25,0.75,1.0,1.0,0.5,0.25,1.0,1.0,0.5,0.25,1.0,0.5,0.75,0.5,0.0,0.0,1.0,0.25,0.25,0.0,0.0,1.0,0.75,1.0,0.0,0.25,0.0,0.5,0.0,0.25,0.5,0.0,0.75,0.0,0.25,0.0,1.0,1.0,0.75,1.0,0.9999999999999999,0.5,1.0,0.25,0.25,0.0,0.0,0.75,0.75,0.75,0.75,0.75,0.0,0.5,0.5,0.75,1.0,0.75,0.75,0.5,1.0,1.0,0.0,0.25,0.75,0.25,0.0,1.0,1.0,0.5,0.75,0.0,1.0,0.0,0.5,0.75,1.0,0.5,0.25,0.5,0.25,1.0,0.75,0.25,1.0,0.25,0.75,0.25,0.75,1.0,0.75,0.5,1.0,0.75,0.75,1.0,0.25,1.0,0.75,0.75,0.5,0.5,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.5,0.5,1.0,1.0,0.75,0.3999999999999999,0.6274509803921569,0.724770642201835,0.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0
